1,0.124271
2,0.092263
3,0.084177
4,0.078595
5,0.07505
6,0.072633
7,0.071035
8,0.069944
9,0.070552
10,0.069381
11,0.069178
12,0.069106
13,0.068689
14,0.068392
15,0.069098
16,0.069861
17,0.068915
18,0.07006
19,0.069603
20,0.069256
21,0.069332
22,0.069162
23,0.069541
24,0.069806
25,0.070916
26,0.071801
27,0.07166
28,0.072416
29,0.071836
30,0.070626
31,0.071261
32,0.071371
33,0.07524
34,0.071901
35,0.071647
36,0.073241
37,0.072193
38,0.071175
39,0.071138
40,0.070968
41,0.0714830000000001
42,0.071478
43,0.071073
44,0.072993
45,0.072147
46,0.071497
47,0.071348
48,0.07214
49,0.072075
50,0.072091
51,0.072703
52,0.075526
53,0.076727
54,0.075255
55,0.0759110000000001
56,0.075367
57,0.077247
58,0.075942
59,0.076074
60,0.07613
61,0.077153
62,0.076505
63,0.076858
64,0.077159
65,0.077779
66,0.076872
67,0.07749
68,0.0786380000000001
69,0.078129
70,0.077801
71,0.082509
72,0.08262
73,0.0827
74,0.082671
75,0.082641
76,0.08303
77,0.083492
78,0.083519
79,0.08314
80,0.0844060000000001
81,0.083825
82,0.083652
83,0.084791
84,0.084193
85,0.085247
86,0.084465
87,0.085348
88,0.082825
89,0.082091
90,0.079265
91,0.078704
92,0.083806
93,0.08392
94,0.08788
95,0.084393
96,0.084718
97,0.084426
98,0.085003
99,0.084827
100,0.085232
101,0.086306
102,0.085626
103,0.085453
104,0.08657
105,0.085579
106,0.086382
107,0.086769
108,0.087506
109,0.087189
110,0.086802
111,0.087215
112,0.087574
113,0.088197
114,0.088231
115,0.087462
116,0.088323
117,0.088524
118,0.088538
119,0.088604
120,0.089609
121,0.089905
122,0.08942
123,0.089794
124,0.090047
125,0.091024
126,0.090308
127,0.091001
128,0.090627
129,0.091587
130,0.090895
131,0.091282
132,0.08526
133,0.09436
134,0.095433
135,0.095424
136,0.097926
137,0.102903
138,0.102404
139,0.102507
140,0.103407
141,0.103209
142,0.103276
143,0.103405
144,0.104377
145,0.103837
146,0.103708
147,0.104386
148,0.105053
149,0.105174
150,0.09947
151,0.092865
152,0.106393
153,0.110561
154,0.108588
155,0.110075
156,0.108413
157,0.108854
158,0.108197
159,0.118308
160,0.11019
161,0.111153
162,0.111043
163,0.111174
164,0.109438
165,0.110963
166,0.11189
167,0.111883
168,0.111825
169,0.112186
170,0.113
171,0.113945
172,0.113642
173,0.090889
174,0.085821
175,0.0879460000000001
176,0.086081
177,0.085707
178,0.085974
179,0.087942
180,0.085723
181,0.085788
182,0.088331
183,0.085983
184,0.085999
185,0.089535
186,0.08706
187,0.091936
188,0.089088
189,0.091414
190,0.091873
191,0.093093
192,0.09438
193,0.094479
194,0.090319
195,0.092739
196,0.093124
197,0.0931340000000001
198,0.089941
199,0.088009
200,0.085953
