1,0.119193
2,0.087928
3,0.078839
4,0.07486
5,0.071682
6,0.06926
7,0.068177
8,0.066447
9,0.067119
10,0.066295
11,0.065723
12,0.066468
13,0.065227
14,0.066253
15,0.065776
16,0.06606
17,0.065616
18,0.065623
19,0.066541
20,0.066014
21,0.065308
22,0.068155
23,0.066077
24,0.066517
25,0.066618
26,0.067222
27,0.067477
28,0.067498
29,0.06751
30,0.067922
31,0.06791
32,0.0683370000000001
33,0.068377
34,0.074134
35,0.068736
36,0.068241
37,0.068182
38,0.068695
39,0.068606
40,0.068728
41,0.068464
42,0.068821
43,0.070314
44,0.069435
45,0.0698
46,0.069412
47,0.068986
48,0.069745
49,0.06989
50,0.070304
51,0.071053
52,0.070933
53,0.070638
54,0.071589
55,0.071809
56,0.072087
57,0.075184
58,0.072325
59,0.072339
60,0.071906
61,0.071283
62,0.072505
63,0.072444
64,0.072194
65,0.073682
66,0.072828
67,0.072851
68,0.073923
69,0.072728
70,0.07331
71,0.073855
72,0.074297
73,0.073956
74,0.0745640000000001
75,0.074649
76,0.075625
77,0.074417
78,0.074737
79,0.07539
80,0.076251
81,0.075245
82,0.075771
83,0.0773
84,0.075856
85,0.075853
86,0.075791
87,0.0759890000000001
88,0.07604
89,0.076254
90,0.076887
91,0.076944
92,0.076811
93,0.077759
94,0.07769
95,0.078118
96,0.077769
97,0.079089
98,0.077628
99,0.078352
100,0.078744
101,0.079605
102,0.078871
103,0.078496
104,0.08003
105,0.079364
106,0.079396
107,0.078725
108,0.080303
109,0.080653
110,0.080441
111,0.081475
112,0.090639
113,0.081309
114,0.080628
115,0.082591
116,0.082447
117,0.082291
118,0.081976
119,0.081162
120,0.083362
121,0.081804
122,0.085198
123,0.082607
124,0.082928
125,0.0817720000000001
126,0.08228
127,0.082966
128,0.082355
129,0.083648
130,0.083067
131,0.083519
132,0.084314
133,0.083314
134,0.083734
135,0.084072
136,0.085137
137,0.0843780000000001
138,0.08514
139,0.086107
140,0.085533
141,0.085601
142,0.086959
143,0.08664
144,0.086548
145,0.086911
146,0.086736
147,0.087073
148,0.0862630000000001
149,0.087189
150,0.086963
151,0.087991
152,0.088199
153,0.08837
154,0.087213
155,0.088306
156,0.088579
157,0.088751
158,0.088716
159,0.089068
160,0.0890420000000001
161,0.089535
162,0.091181
163,0.089865
164,0.090316
165,0.090621
166,0.091484
167,0.090827
168,0.091877
169,0.091014
170,0.092277
171,0.091261
172,0.092196
173,0.091933
174,0.092571
175,0.09357
176,0.092586
177,0.092941
178,0.093469
179,0.093236
180,0.093424
181,0.094404
182,0.091666
183,0.092716
184,0.092377
185,0.092397
186,0.093155
187,0.093232
188,0.093396
189,0.093285
190,0.09414
191,0.093601
192,0.100949
193,0.079479
194,0.081584
195,0.080747
196,0.080606
197,0.080676
198,0.080353
199,0.080046
200,0.080435
