1,0.11165
2,0.08363
3,0.075813
4,0.071269
5,0.068557
6,0.064111
7,0.064848
8,0.064131
9,0.063863
10,0.063329
11,0.062991
12,0.062896
13,0.062314
14,0.0694180000000001
15,0.06231
16,0.062897
17,0.06034
18,0.061203
19,0.061942
20,0.061958
21,0.059966
22,0.061562
23,0.060513
24,0.062282
25,0.061935
26,0.062575
27,0.06308
28,0.062208
29,0.06244
30,0.061508
31,0.060908
32,0.062978
33,0.062187
34,0.063012
35,0.063209
36,0.063618
37,0.062492
38,0.061968
39,0.062387
40,0.063972
41,0.06428
42,0.064115
43,0.064533
44,0.06458
45,0.064122
46,0.0631750000000001
47,0.064263
48,0.065437
49,0.063916
50,0.065222
51,0.065447
52,0.065704
53,0.065683
54,0.065863
55,0.066729
56,0.066457
57,0.066497
58,0.068854
59,0.068788
60,0.068027
61,0.073524
62,0.073486
63,0.072267
64,0.07562
65,0.071841
66,0.071532
67,0.072899
68,0.073263
69,0.073066
70,0.07439
71,0.074008
72,0.074601
73,0.074388
74,0.074678
75,0.074203
76,0.075971
77,0.075209
78,0.0757
79,0.075577
80,0.07562
81,0.073199
82,0.075598
83,0.075492
84,0.076588
85,0.076785
86,0.080413
87,0.07692
88,0.077288
89,0.077255
90,0.077917
91,0.077085
92,0.074716
93,0.074389
94,0.080232
95,0.08148
96,0.082982
97,0.083421
98,0.082037
99,0.082006
100,0.082476
101,0.082878
102,0.084061
103,0.082336
104,0.083034
105,0.085072
106,0.083984
107,0.084739
108,0.083611
109,0.085451
110,0.084947
111,0.084883
112,0.084658
113,0.084901
114,0.086255
115,0.085366
116,0.086015
117,0.08561
118,0.087088
119,0.086034
120,0.086795
121,0.086026
122,0.087318
123,0.087044
124,0.087113
125,0.089317
126,0.088121
127,0.088198
128,0.093153
129,0.080494
130,0.081458
131,0.081436
132,0.084765
133,0.082251
134,0.094388
135,0.0936750000000001
136,0.092473
137,0.09106
138,0.090641
139,0.092927
140,0.091854
141,0.093294
142,0.09349
143,0.094012
144,0.093031
145,0.096431
146,0.097437
147,0.099127
148,0.098037
149,0.097355
150,0.097598
151,0.099975
152,0.098349
153,0.099193
154,0.100222
155,0.099327
156,0.100346
157,0.099591
158,0.102701
159,0.100388
160,0.10125
161,0.103977
162,0.101725
163,0.101673
164,0.101965
165,0.101749
166,0.101892
167,0.103167
168,0.103405
169,0.102966
170,0.104004
171,0.10091
172,0.101248
173,0.101644
174,0.102346
175,0.101471
176,0.102255
177,0.103006
178,0.098988
179,0.091939
180,0.105444
181,0.079093
182,0.079855
183,0.080244
184,0.079941
185,0.080125
186,0.079592
187,0.0816750000000001
188,0.080837
189,0.080341
190,0.080946
191,0.080924
192,0.081136
193,0.081153
194,0.080278
195,0.080403
196,0.081121
197,0.082886
198,0.081491
199,0.081847
200,0.081601
